PING 155.146.144.24 (155.146.144.24) 38(66) bytes of data.
46 bytes from 155.146.144.24: icmp_seq=1 ttl=56 time=47.6 ms
46 bytes from 155.146.144.24: icmp_seq=2 ttl=56 time=36.2 ms
46 bytes from 155.146.144.24: icmp_seq=3 ttl=56 time=38.3 ms
46 bytes from 155.146.144.24: icmp_seq=4 ttl=56 time=26.2 ms
46 bytes from 155.146.144.24: icmp_seq=5 ttl=56 time=27.2 ms
46 bytes from 155.146.144.24: icmp_seq=6 ttl=56 time=51.8 ms
46 bytes from 155.146.144.24: icmp_seq=7 ttl=56 time=34.8 ms
46 bytes from 155.146.144.24: icmp_seq=8 ttl=56 time=32.5 ms
46 bytes from 155.146.144.24: icmp_seq=9 ttl=56 time=49.5 ms
46 bytes from 155.146.144.24: icmp_seq=10 ttl=56 time=40.2 ms
46 bytes from 155.146.144.24: icmp_seq=11 ttl=56 time=39.3 ms
46 bytes from 155.146.144.24: icmp_seq=12 ttl=56 time=38.3 ms
46 bytes from 155.146.144.24: icmp_seq=13 ttl=56 time=30.5 ms
46 bytes from 155.146.144.24: icmp_seq=14 ttl=56 time=36.1 ms
46 bytes from 155.146.144.24: icmp_seq=15 ttl=56 time=36.4 ms
46 bytes from 155.146.144.24: icmp_seq=16 ttl=56 time=34.4 ms
46 bytes from 155.146.144.24: icmp_seq=17 ttl=56 time=41.4 ms
46 bytes from 155.146.144.24: icmp_seq=18 ttl=56 time=42.3 ms
46 bytes from 155.146.144.24: icmp_seq=19 ttl=56 time=32.2 ms
46 bytes from 155.146.144.24: icmp_seq=20 ttl=56 time=66.9 ms
46 bytes from 155.146.144.24: icmp_seq=21 ttl=56 time=54.2 ms
46 bytes from 155.146.144.24: icmp_seq=22 ttl=56 time=41.3 ms
46 bytes from 155.146.144.24: icmp_seq=23 ttl=56 time=47.2 ms
46 bytes from 155.146.144.24: icmp_seq=24 ttl=56 time=94.2 ms
46 bytes from 155.146.144.24: icmp_seq=25 ttl=56 time=36.3 ms
46 bytes from 155.146.144.24: icmp_seq=26 ttl=56 time=35.7 ms
46 bytes from 155.146.144.24: icmp_seq=27 ttl=56 time=35.0 ms
46 bytes from 155.146.144.24: icmp_seq=28 ttl=56 time=34.5 ms
46 bytes from 155.146.144.24: icmp_seq=29 ttl=56 time=26.0 ms
46 bytes from 155.146.144.24: icmp_seq=30 ttl=56 time=35.1 ms
46 bytes from 155.146.144.24: icmp_seq=31 ttl=56 time=41.7 ms
46 bytes from 155.146.144.24: icmp_seq=32 ttl=56 time=40.5 ms
46 bytes from 155.146.144.24: icmp_seq=33 ttl=56 time=33.8 ms
46 bytes from 155.146.144.24: icmp_seq=34 ttl=56 time=32.4 ms
46 bytes from 155.146.144.24: icmp_seq=35 ttl=56 time=46.9 ms
46 bytes from 155.146.144.24: icmp_seq=36 ttl=56 time=30.1 ms
46 bytes from 155.146.144.24: icmp_seq=37 ttl=56 time=37.3 ms
46 bytes from 155.146.144.24: icmp_seq=38 ttl=56 time=27.5 ms
46 bytes from 155.146.144.24: icmp_seq=39 ttl=56 time=29.4 ms
46 bytes from 155.146.144.24: icmp_seq=40 ttl=56 time=36.3 ms
46 bytes from 155.146.144.24: icmp_seq=41 ttl=56 time=33.5 ms
46 bytes from 155.146.144.24: icmp_seq=42 ttl=56 time=42.6 ms
46 bytes from 155.146.144.24: icmp_seq=43 ttl=56 time=34.3 ms
46 bytes from 155.146.144.24: icmp_seq=44 ttl=56 time=31.1 ms
46 bytes from 155.146.144.24: icmp_seq=45 ttl=56 time=31.4 ms
46 bytes from 155.146.144.24: icmp_seq=46 ttl=56 time=31.0 ms
46 bytes from 155.146.144.24: icmp_seq=47 ttl=56 time=37.1 ms
46 bytes from 155.146.144.24: icmp_seq=48 ttl=56 time=29.4 ms
46 bytes from 155.146.144.24: icmp_seq=49 ttl=56 time=35.4 ms
46 bytes from 155.146.144.24: icmp_seq=50 ttl=56 time=42.4 ms
46 bytes from 155.146.144.24: icmp_seq=51 ttl=56 time=25.4 ms
46 bytes from 155.146.144.24: icmp_seq=52 ttl=56 time=35.2 ms
46 bytes from 155.146.144.24: icmp_seq=53 ttl=56 time=34.2 ms
46 bytes from 155.146.144.24: icmp_seq=54 ttl=56 time=40.5 ms
46 bytes from 155.146.144.24: icmp_seq=55 ttl=56 time=32.5 ms
46 bytes from 155.146.144.24: icmp_seq=56 ttl=56 time=49.2 ms
46 bytes from 155.146.144.24: icmp_seq=57 ttl=56 time=31.6 ms
46 bytes from 155.146.144.24: icmp_seq=58 ttl=56 time=30.3 ms
46 bytes from 155.146.144.24: icmp_seq=59 ttl=56 time=38.5 ms
46 bytes from 155.146.144.24: icmp_seq=60 ttl=56 time=30.6 ms
46 bytes from 155.146.144.24: icmp_seq=61 ttl=56 time=27.4 ms
46 bytes from 155.146.144.24: icmp_seq=62 ttl=56 time=33.7 ms
46 bytes from 155.146.144.24: icmp_seq=63 ttl=56 time=36.1 ms
